datetime,MsgNumber,StateAfter
2025-05-24 13:58:23,2803,1
2025-05-24 13:58:29,2803,0
2025-05-24 13:58:29,2803,1
2025-05-24 13:58:45,2803,0
2025-05-24 13:58:45,2803,1
2025-05-24 13:58:51,2803,0
2025-05-24 13:58:51,2803,1
2025-05-24 13:58:59,2803,0
2025-05-24 13:58:59,2803,1
2025-05-24 13:59:05,2803,0
2025-05-24 13:59:05,2803,1
2025-05-24 13:59:11,2803,0
2025-05-24 13:59:11,2803,1
2025-05-24 13:59:27,2803,0
2025-05-24 13:59:27,2803,1
2025-05-24 13:59:33,2803,0
2025-05-24 13:59:34,2803,1
2025-05-24 13:59:40,2803,0
2025-05-24 13:59:40,2803,1
2025-05-24 13:59:56,2803,0
2025-05-24 13:59:56,2803,1
2025-05-24 14:00:11,2803,0
2025-05-24 14:00:11,2803,1
2025-05-24 14:00:19,2803,0
2025-05-24 14:00:19,2803,1
2025-05-24 14:00:25,2803,0
2025-05-24 14:00:25,2803,1
2025-05-24 14:00:33,2803,0
2025-05-24 14:00:33,2803,1
2025-05-24 14:00:45,2803,0
2025-05-24 14:00:45,2803,1
2025-05-24 14:00:53,2803,0
2025-05-24 14:00:53,2803,1
2025-05-24 14:01:01,2803,0
2025-05-24 14:01:01,2803,1
2025-05-24 14:01:18,2803,0
2025-05-24 14:01:18,2803,1
2025-05-24 14:01:26,2803,0
2025-05-24 14:01:26,2803,1
2025-05-24 14:01:32,2803,0
2025-05-24 14:01:32,2803,1
2025-05-24 14:01:36,2803,0
2025-05-24 14:01:36,2803,1
2025-05-24 14:01:44,2803,0
2025-05-24 14:01:44,2803,1
2025-05-24 14:01:52,2803,0
2025-05-24 14:01:52,2803,1
2025-05-24 14:02:06,2803,0
2025-05-24 14:02:06,2803,1
2025-05-24 14:02:51,2803,0
2025-05-24 14:02:51,2803,1
2025-05-24 14:02:57,2803,0
2025-05-24 14:02:57,2803,1
2025-05-24 14:03:01,2803,0
2025-05-24 14:03:01,2803,1
2025-05-24 14:03:09,2803,0
2025-05-24 14:03:09,2803,1
2025-05-24 14:03:13,2803,0
2025-05-24 14:03:13,2803,1
2025-05-24 14:03:21,2803,0
2025-05-24 14:03:21,2803,1
2025-05-24 14:03:23,2803,0
2025-05-24 14:03:24,2803,1
2025-05-24 14:03:32,2803,0
2025-05-24 14:03:32,2803,1
2025-05-24 14:03:38,2803,0
2025-05-24 14:03:38,2803,1
2025-05-24 14:03:46,2803,0
2025-05-24 14:03:46,2803,1
2025-05-24 14:04:00,2803,0
2025-05-24 14:04:00,2803,1
2025-05-24 14:04:04,2803,0
2025-05-24 14:04:04,2803,1
2025-05-24 14:04:08,2803,0
2025-05-24 14:04:08,2803,1
2025-05-24 14:04:16,2803,0
2025-05-24 14:04:16,2803,1
2025-05-24 14:04:22,2803,0
2025-05-24 14:04:22,2803,1
2025-05-24 14:04:28,2803,0
2025-05-24 14:04:29,2803,1
2025-05-24 14:04:37,2803,0
2025-05-24 14:04:37,2803,1
2025-05-24 14:04:39,2803,0
2025-05-24 14:04:39,2803,1
2025-05-24 14:04:41,2803,0
2025-05-24 14:04:41,2803,1
2025-05-24 14:04:45,2803,0
2025-05-24 14:04:45,2803,1
2025-05-24 14:04:47,2803,0
2025-05-24 14:04:47,2803,1
2025-05-24 14:04:49,2803,0
2025-05-24 14:04:49,2803,1
2025-05-24 14:04:55,2803,0
2025-05-24 14:04:55,2803,1
2025-05-24 14:04:59,2803,0
2025-05-24 14:04:59,2803,1
2025-05-24 14:05:01,2803,0
2025-05-24 14:05:02,2803,1
2025-05-24 14:05:06,2803,0
2025-05-24 14:05:06,2803,1
2025-05-24 14:05:10,2803,0
2025-05-24 14:05:10,2803,1
2025-05-24 14:05:16,2803,0
2025-05-24 14:05:16,2803,1
2025-05-24 14:05:18,2803,0
2025-05-24 14:05:18,2803,1
2025-05-24 14:05:26,2803,0
2025-05-24 14:05:26,2803,1
2025-05-24 14:05:30,2803,0
2025-05-24 14:05:30,2803,1
2025-05-24 14:05:34,2803,0
2025-05-24 14:05:35,2803,1
2025-05-24 14:05:37,2803,0
2025-05-24 14:05:37,2803,1
2025-05-24 14:05:39,2803,0
2025-05-24 14:05:39,2803,1
2025-05-24 14:05:43,2803,0
2025-05-24 14:05:43,2803,1
2025-05-24 14:05:45,2803,0
2025-05-24 14:05:45,2803,1
2025-05-24 14:05:47,2803,0
2025-05-24 14:05:47,2803,1
2025-05-24 14:05:51,2803,0
2025-05-24 14:05:51,2803,1
2025-05-24 14:05:57,2803,0
2025-05-24 14:05:57,2803,1
2025-05-24 14:05:59,2803,0
2025-05-24 14:06:00,2803,1
2025-05-24 14:06:02,2803,0
2025-05-24 14:06:02,2803,1
2025-05-24 14:06:04,2803,0
2025-05-24 14:06:04,2803,1
2025-05-24 14:06:06,2803,0
2025-05-24 14:06:06,2803,1
2025-05-24 14:06:10,2803,0
2025-05-24 14:06:10,2803,1
2025-05-24 14:06:12,2803,0
2025-05-24 14:06:12,2803,1
2025-05-24 14:06:14,2803,0
2025-05-24 14:06:14,2803,1
2025-05-24 14:06:18,2803,0
2025-05-24 14:06:18,2803,1
2025-05-24 14:06:22,2803,0
2025-05-24 14:06:23,2803,1
2025-05-24 14:06:25,2803,0
2025-05-24 14:06:25,2803,1
2025-05-24 14:06:27,2803,0
2025-05-24 14:06:27,2803,1
2025-05-24 14:06:31,2803,0
2025-05-24 14:06:31,2803,1
2025-05-24 14:06:33,2803,0
2025-05-24 14:06:33,2803,1
2025-05-24 14:06:37,2803,0
2025-05-24 14:06:37,2803,1
2025-05-24 14:06:41,2803,0
2025-05-24 14:06:41,2803,1
2025-05-24 14:06:43,2803,0
2025-05-24 14:06:44,2803,1
2025-05-24 14:06:46,2803,0
2025-05-24 14:06:46,2803,1
2025-05-24 14:06:50,2803,0
2025-05-24 14:06:50,2803,1
2025-05-24 14:06:52,2803,0
2025-05-24 14:06:52,2803,1
2025-05-24 14:06:56,2803,0
2025-05-24 14:06:56,2803,1
2025-05-24 14:06:58,2803,0
2025-05-24 14:06:58,2803,1
2025-05-24 14:07:02,2803,0
2025-05-24 14:07:02,2803,1
2025-05-24 14:07:04,2803,0
2025-05-24 14:07:05,2803,1
2025-05-24 14:07:07,2803,0
2025-05-24 14:07:07,2803,1
2025-05-24 14:07:11,2803,0
2025-05-24 14:07:11,2803,1
2025-05-24 14:07:17,2803,0
2025-05-24 14:07:17,2803,1
2025-05-24 14:07:21,2803,0
2025-05-24 14:07:21,2803,1
2025-05-24 14:07:25,2803,0
2025-05-24 14:07:25,2803,1
2025-05-24 14:07:27,2803,0
2025-05-24 14:07:28,2803,1
2025-05-24 14:07:30,2803,0
2025-05-24 14:07:30,2803,1
2025-05-24 14:07:36,2803,0
2025-05-24 14:07:36,2803,1
2025-05-24 14:07:38,2803,0
2025-05-24 14:07:38,2803,1
2025-05-24 14:07:42,2803,0
2025-05-24 14:07:42,2803,1
2025-05-24 14:07:44,2803,0
2025-05-24 14:07:44,2803,1
2025-05-24 14:07:48,2803,0
2025-05-24 14:07:48,2803,1
2025-05-24 14:07:50,2803,0
2025-05-24 14:07:50,2803,1
2025-05-24 14:07:54,2803,0
2025-05-24 14:07:55,2803,1
2025-05-24 14:07:57,2803,0
2025-05-24 14:07:57,2803,1
2025-05-24 14:07:59,2803,0
2025-05-24 14:07:59,2803,1
2025-05-24 14:08:01,2803,0
2025-05-24 14:08:01,2803,1
2025-05-24 14:08:03,2803,0
2025-05-24 14:08:03,2803,1
2025-05-24 14:08:05,2803,0
2025-05-24 14:08:06,2803,1
2025-05-24 14:08:08,2803,0
2025-05-24 14:08:08,2803,1
2025-05-24 14:08:10,2803,0
2025-05-24 14:08:10,2803,1
2025-05-24 14:08:12,2803,0
2025-05-24 14:08:12,2803,1
2025-05-24 14:08:14,2803,0
2025-05-24 14:08:14,2803,1
2025-05-24 14:08:18,2803,0
2025-05-24 14:08:18,2803,1
2025-05-24 14:08:24,2803,0
2025-05-24 14:08:24,2803,1
2025-05-24 14:08:28,2803,0
2025-05-24 14:08:28,2803,1
2025-05-24 14:08:34,2803,0
2025-05-24 14:08:35,2803,1
2025-05-24 14:08:39,2803,0
2025-05-24 14:08:39,2803,1
2025-05-24 14:08:41,2803,0
2025-05-24 14:08:41,2803,1
2025-05-24 14:08:43,2803,0
2025-05-24 14:08:43,2803,1
2025-05-24 14:08:45,2803,0
2025-05-24 14:08:45,2803,1
2025-05-24 14:08:47,2803,0
2025-05-24 14:08:48,2803,1
2025-05-24 14:08:50,2803,0
2025-05-24 14:08:50,2803,1
2025-05-24 14:08:52,2803,0
2025-05-24 14:08:53,2803,1
2025-05-24 14:08:55,2803,0
2025-05-24 14:08:55,2803,1
2025-05-24 14:08:57,2803,0
2025-05-24 14:08:58,2803,1
2025-05-24 14:09:02,2803,0
2025-05-24 14:09:02,2803,1
2025-05-24 14:09:06,2803,0
2025-05-24 14:09:06,2803,1
2025-05-24 14:09:12,2803,0
2025-05-24 14:09:12,2803,1
2025-05-24 14:09:14,2803,0
2025-05-24 14:09:15,2803,1
2025-05-24 14:09:17,2803,0
2025-05-24 14:09:17,2803,1
2025-05-24 14:09:21,2803,0
2025-05-24 14:09:21,2803,1
2025-05-24 14:09:23,2803,0
2025-05-24 14:09:23,2803,1
2025-05-24 14:09:27,2803,0
2025-05-24 14:09:27,2803,1
2025-05-24 14:09:29,2803,0
2025-05-24 14:09:30,2803,1
2025-05-24 14:09:32,2803,0
2025-05-24 14:09:33,2803,1
2025-05-24 14:09:35,2803,0
2025-05-24 14:09:36,2803,1
2025-05-24 14:09:40,2803,0
2025-05-24 14:09:41,2803,1
2025-05-24 14:09:43,2803,0
2025-05-24 14:09:44,2803,1
2025-05-24 14:09:50,2803,0
2025-05-24 14:09:50,2803,1
2025-05-24 14:09:52,2803,0
